Art,Species,Spec_short,Anzahl,Jahr,Dauer,Laenge,Material,Temp_mean_Fruehling,KWB_Fruehling,Temp_stab_Fruehling,Temp_mean_Fruehling_Vorj,Temp_mean_Herbst_Vorj,Temp_mean_Winter_Vorj,KWB_Fruehling_Vorj,KWB_Sommer_Vorj,KWB_Herbst_Vorj,KWB_Winter_Vorj,X,Y,lat,lon
Phantomkroete,Pseudoamphicus paradoxus,Papa,181,2004,kurz,250,Maibach,9.28870294623859,48.9983890677168,2.46897839704554,10.0419469150345,9.30767330961758,0.0781766310930426,25.6755790359648,38.0305792855314,44.6650234911808,47.9874125385552,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,15,2005,kurz,250,Maibach,9.03154176740967,40.9875836027192,1.78126733976238,9.28870294623859,9.95032496504327,1.51150996442638,48.9983890677168,82.1661841607492,48.3023831544093,61.7001438977834,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,34,2006,kurz,250,Maibach,8.30682201577748,54.95237690311,1.40322707229023,9.03154176740967,10.5807068069283,1.17348868244414,40.9875836027192,91.9628300378128,37.4613555443819,66.2359870416804,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,10,2007,kurz,250,Maibach,11.23127404644,56.3138630090895,2.62535777055664,8.30682201577748,12.6807068069283,0.497940713106689,54.95237690311,52.2518149222246,35.8423244317773,40.882171384966,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,31,2008,mittel,250,Maibach,9.52770511260088,53.1166933095099,1.86716255733157,11.23127404644,8.6796091025269,4.05781081049709,56.3138630090895,85.7366689590483,67.9612256778088,52.1575059795338,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,37,2009,kurz,250,Maibach,10.8687117555518,45.1183699753572,2.25787852327864,9.52770511260088,9.60267702770255,3.64956504472332,53.1166933095099,61.5328700181168,54.7114771385239,45.9806975056258,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,154,2010,kurz,400,Maibach,8.49866002113014,67.1816738138795,2.62444775941356,10.8687117555518,10.8315417674097,-0.324070119964032,45.1183699753572,64.1346829695535,64.0697814053204,62.5969816322505,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,107,2011,kurz,400,Maibach,10.611054779293,23.993612617947,2.14127624578327,8.49866002113014,8.90542655856051,-3.02413617876173,67.1816738138795,83.9160612914926,98.7735728939005,59.9692219832407,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,279,2012,kurz,400,Maibach,10.7603412241777,25.5785171007644,2.59864295604537,10.611054779293,9.99437177926754,2.21628689131872,23.993612617947,96.4415086565105,37.9660355730118,46.1389527112334,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,315,2013,mittel,400,Maibach,7.10267702770255,72.9896731829051,0.964005324717566,10.7603412241777,10.0054265585605,0.422990884271943,25.5785171007644,66.332971925974,38.3020640443656,66.2593182454868,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,133,2014,mittel,400,Maibach,10.8029853609687,52.0829681020084,3.56544017949343,7.10267702770255,10.1130338093804,1.41245023650993,72.9896731829051,66.2512223990829,63.993068820566,55.5767718340045,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,90,2015,mittel,400,Maibach,9.364875100743,29.6704561149212,2.3841480579785,10.8029853609687,11.6925802133439,3.21303380938039,52.0829681020084,77.3677432424191,32.0183733893279,31.4589045294324,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,11,2016,kurz,400,Maibach,9.41699163170993,39.3018519363513,1.85827722079344,9.364875100743,10.1242097561941,4.0292544040561,29.6704561149212,81.2223246922535,64.4826425594297,34.7823317129079,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,87,2017,kurz,400,Maibach,10.3035689338391,36.3940089849444,2.47695521903797,9.41699163170993,10.4371699881421,2.40740558864794,39.3018519363513,68.9228984245524,51.6521857477767,52.267180940114,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,24,2018,kurz,400,Maibach,10.7701036146892,35.4387223736513,1.3829905140605,10.3035689338391,10.6407389219813,1.41379372970034,36.3940089849444,80.9611705518139,56.5776025155036,46.1234935073641,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,95,2019,kurz,350,Maibach,9.98389383006895,36.5560221153942,4.23505628433724,10.7701036146892,10.9294490884362,2.4371775067768,35.4387223736513,23.2764595511724,24.7028643686918,44.4693864469948,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,8,2020,mittel,376,Maibach,9.53690226717248,29.673119789778,2.69639932009164,9.98389383006895,11.0035689338391,3.43154176740967,36.5560221153942,47.5886878039662,57.2362490326134,39.9986184189759,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,9,2021,mittel,390,Maibach,8.03069047356956,56.2574323156479,2.19980455526821,9.53690226717248,11.3791575154731,4.71159894266983,29.673119789778,47.7676592553474,46.84626711595,57.4616111671812,332107.711854146,5712744.9727423,51.5407991271867,12.5789220530957
Phantomkroete,Pseudoamphicus paradoxus,Papa,1024,2009,kurz,2800,Maibach,10.4666666666667,62.7723075137372,2.17992488148436,9.12763542756923,9.31067452539547,3.45627085702173,46.19323726391,80.9232478296993,63.8001100001585,57.1418741175485,476263.77271536,5688285.36910985,51.345349883476,14.6591939597183
Phantomkroete,Pseudoamphicus paradoxus,Papa,513,2010,kurz,2800,Maibach,8.38547298841258,67.8782253209151,2.29156927351101,10.4666666666667,10.3078219484119,-0.733333333333333,62.7723075137372,98.9220320407715,58.4923393969503,63.7828223475865,476263.77271536,5688285.36910985,51.345349883476,14.6591939597183
Phantomkroete,Pseudoamphicus paradoxus,Papa,1772,2011,kurz,2800,Maibach,10.3953399440554,37.2518436688214,2.09687939656837,8.38547298841258,8.5943020942359,-3.40621629008337,67.8782253209151,122.456816528386,97.2481814705537,61.0767682871694,476263.77271536,5688285.36910985,51.345349883476,14.6591939597183
Phantomkroete,Pseudoamphicus paradoxus,Papa,375,2012,kurz,2800,Maibach,10.4648797351085,40.471936482969,2.39247835416164,10.3953399440554,10.0911191219109,1.4125784866952,37.2518436688214,129.118938212035,30.1077700254526,50.6732707239777,476263.77271536,5688285.36910985,51.345349883476,14.6591939597183
Phantomkroete,Pseudoamphicus paradoxus,Papa,210,2013,kurz,2800,Maibach,7.03333333333333,63.1768233427379,0.932214896900516,10.4648797351085,9.83926131651317,-0.6,40.471936482969,134.402035297128,50.0099666225085,79.0493724026397,476263.77271536,5688285.36910985,51.345349883476,14.6591939597183
Phantomkroete,Pseudoamphicus paradoxus,Papa,1972,2014,kurz,2800,Maibach,10.4666666666667,58.7903680040351,3.64108449534921,7.03333333333333,9.86248229249631,0.832819803622852,63.1768233427379,93.8502853671336,48.0805541135666,61.9927914954055,476263.77271536,5688285.36910985,51.345349883476,14.6591939597183
Phantomkroete,Pseudoamphicus paradoxus,Papa,1100,2015,lang,2800,Maibach,9.2,38.8983860497345,2.43713953699968,10.4666666666667,11.5198077235913,2.86248229249631,58.7903680040351,71.1206700385859,43.0049350838043,30.6428401562036,476263.77271536,5688285.36910985,51.345349883476,14.6591939597183
Phantomkroete,Pseudoamphicus paradoxus,Papa,379,2016,kurz,2800,Maibach,9.16096876090257,46.0362892656944,1.81723759514639,9.2,10.1357044729766,3.66615313695619,38.8983860497345,74.285586799633,64.9128943117897,41.4886799697306,476263.77271536,5688285.36910985,51.345349883476,14.6591939597183
Phantomkroete,Pseudoamphicus paradoxus,Papa,290,2017,kurz,2800,Maibach,9.89059340183977,43.304064639674,2.52261207872494,9.16096876090257,9.94400785872881,2.08907987024603,46.0362892656944,86.402613290442,59.9449438384178,62.5363026204619,476263.77271536,5688285.36910985,51.345349883476,14.6591939597183
Phantomkroete,Pseudoamphicus paradoxus,Papa,839,2018,kurz,2800,Maibach,10.6666666666667,41.3878333191796,1.34704904783673,9.89059340183977,10.2986887502161,0.915896749385341,43.304064639674,121.756425976461,69.4689888739286,45.6590743262726,476263.77271536,5688285.36910985,51.345349883476,14.6591939597183
Phantomkroete,Pseudoamphicus paradoxus,Papa,1741,2019,kurz,2800,Maibach,9.80890764223533,58.0729017261438,4.05636987390945,10.6666666666667,11.0830237735346,1.79275071470591,41.3878333191796,35.794340048881,38.9219853394913,47.9387370431097,476263.77271536,5688285.36910985,51.345349883476,14.6591939597183
Phantomkroete,Pseudoamphicus paradoxus,Papa,705,2020,kurz,2800,Maibach,9.13333333333333,33.478306294779,2.47450090285137,9.80890764223533,11.0565193539793,2.97119997378489,58.0729017261438,46.5002149661542,47.9129188454121,55.2501220040721,476263.77271536,5688285.36910985,51.345349883476,14.6591939597183
Phantomkroete,Pseudoamphicus paradoxus,Papa,224,2021,kurz,2800,Maibach,7.69821306844186,59.0562909626227,2.01628712240851,9.13333333333333,11.0646396053624,4.240642652992,33.478306294779,73.022255581289,61.9207778893595,53.107793386706,476263.77271536,5688285.36910985,51.345349883476,14.6591939597183
Phantomkroete,Pseudoamphicus paradoxus,Papa,688,2009,kurz,980,Maibach,10.4777964138728,57.9680645969375,2.19091585085036,9.16666666666667,9.3691149938288,3.56488444264014,49.1592299345914,77.0212810863051,62.1285490224745,55.9389263671064,471005.449957933,5688054.15129297,51.3430268779964,14.583715457766
Phantomkroete,Pseudoamphicus paradoxus,Papa,2071,2010,kurz,980,Maibach,8.40819254356252,61.3886856579875,2.31034863544264,10.4777964138728,10.4,-0.666666666666667,57.9680645969375,99.565966386808,56.3591144584127,63.6891394776205,471005.449957933,5688054.15129297,51.3430268779964,14.583715457766
Phantomkroete,Pseudoamphicus paradoxus,Papa,791,2011,kurz,980,Maibach,10.4056199715166,36.9469898244457,2.10580698142925,8.40819254356252,8.63273925865782,-3.33333333333333,61.3886856579875,116.613416458253,94.5589950493089,64.3773598549462,471005.449957933,5688054.15129297,51.3430268779964,14.583715457766
Phantomkroete,Pseudoamphicus paradoxus,Papa,134,2012,kurz,980,Maibach,10.5,38.5678850510102,2.41076919635231,10.4056199715166,10.1660725919912,1.44691140770157,36.9469898244457,127.361501087256,28.4423376067969,50.7596731682729,471005.449957933,5688054.15129297,51.3430268779964,14.583715457766
Phantomkroete,Pseudoamphicus paradoxus,Papa,52,2013,kurz,980,Maibach,7.04375245460554,64.268037185329,0.931965546295847,10.5,9.86666666666667,-0.533927408008843,38.5678850510102,132.788946610122,50.4489887450256,80.3073673280268,471005.449957933,5688054.15129297,51.3430268779964,14.583715457766
Phantomkroete,Pseudoamphicus paradoxus,Papa,3703,2014,kurz,980,Maibach,10.5050258968411,59.2696462560495,3.65584123319847,7.04375245460554,9.90748191762863,0.874624769518323,64.268037185329,90.9069371220115,49.5183772028171,62.2638594943216,471005.449957933,5688054.15129297,51.3430268779964,14.583715457766
Phantomkroete,Pseudoamphicus paradoxus,Papa,2414,2015,lang,980,Maibach,9.26873079811867,38.6521443085321,2.45176610087859,10.5050258968411,11.5717002571332,2.90785841971334,59.2696462560495,73.9577077811899,43.2293482462719,31.1686629761335,471005.449957933,5688054.15129297,51.3430268779964,14.583715457766
Phantomkroete,Pseudoamphicus paradoxus,Papa,1014,2016,kurz,980,Maibach,9.17708578793887,45.3790246393943,1.81732078450851,9.26873079811867,10.2,3.76068706118544,38.6521443085321,74.1423374759564,66.6411326120646,41.7565611003547,471005.449957933,5688054.15129297,51.3430268779964,14.583715457766
Phantomkroete,Pseudoamphicus paradoxus,Papa,391,2017,kurz,980,Maibach,9.9111297472061,44.6283193274735,2.52063326634682,9.17708578793887,10.005736522775,2.1610380531547,45.3790246393943,83.3136508636655,61.1321748496526,63.1661209149378,471005.449957933,5688054.15129297,51.3430268779964,14.583715457766
Phantomkroete,Pseudoamphicus paradoxus,Papa,78,2018,kurz,980,Maibach,10.7105356725306,43.4595268576124,1.35994780356746,9.9111297472061,10.3994059253245,0.988807620240899,44.6283193274735,119.481590920575,69.9681273489486,46.5775944656107,471005.449957933,5688054.15129297,51.3430268779964,14.583715457766
Phantomkroete,Pseudoamphicus paradoxus,Papa,226,2019,kurz,980,Maibach,9.84375245460554,59.5718568979852,4.03953708440754,10.7105356725306,11.1223201373856,1.84302913741323,43.4595268576124,32.4610085155134,39.464601474589,48.1883533746404,471005.449957933,5688054.15129297,51.3430268779964,14.583715457766
Phantomkroete,Pseudoamphicus paradoxus,Papa,345,2020,kurz,980,Maibach,9.14282288387985,33.6557945602325,2.47861193562047,9.84375245460554,11.1,3.00748191762863,59.5718568979852,43.9947849539411,49.8723272869217,55.8337975445498,471005.449957933,5688054.15129297,51.3430268779964,14.583715457766
Phantomkroete,Pseudoamphicus paradoxus,Papa,256,2021,kurz,980,Maibach,7.74446308053944,58.1777994317428,2.03828723381241,9.14282288387985,11.1217260627101,4.33333333333333,33.6557945602325,69.4951341476421,62.0777232205125,51.7591094890965,471005.449957933,5688054.15129297,51.3430268779964,14.583715457766
Phantomkroete,Pseudoamphicus paradoxus,Papa,298,1991,kurz,200,Vliess,6.82441456523502,58.6683531731497,4.61548702116611,8.62780984383618,8.17834577618656,2.36975369863887,56.6732393864188,89.9775517510194,84.8645787268745,54.7183871543518,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,167,1992,kurz,200,Vliess,8.07291396841049,67.2707274165046,1.5824151358983,6.82441456523502,8.56816993566902,-0.726786974639326,58.6683531731497,96.1363072587045,43.3758921278254,63.9847258689883,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,292,1993,kurz,200,Vliess,8.58519465984575,57.7173059173079,1.43697236099048,8.07291396841049,7.50666018541368,0.739879692027341,67.2707274165046,142.241535002086,64.946623496229,61.6735721247699,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,40,1994,kurz,200,Vliess,7.91649718566796,106.508781455792,2.38866041018066,8.58519465984575,5.96055161305215,0.804750560012434,57.7173059173079,112.041984177262,63.0345882433617,97.6768739193601,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,144,1995,kurz,200,Vliess,6.76003052510427,111.509974686825,1.44695639631114,7.91649718566796,8.32032951352443,1.14327497062851,106.508781455792,83.9475702783442,61.4233917558019,66.8180989455341,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,98,1996,kurz,200,Maibach,5.51472555257183,64.4097839076794,0.971583758223946,6.76003052510427,7.98621601705034,-0.316811982079929,111.509974686825,136.705329889246,105.646295785741,86.0833943849658,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,1139,1997,kurz,200,Maibach,6.78992869730125,81.8952714221887,1.50526198311849,5.51472555257183,7.2468082415348,-3.88463381109684,64.4097839076794,117.249061352883,78.1262991933318,37.3199427480407,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,161,1998,kurz,200,Maibach,8.33313891342405,66.8416365374382,1.70855813374338,6.78992869730125,7.41050250855612,0.441657046787247,81.8952714221887,99.4155306685866,45.8939752965972,67.9613765656107,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,23,1999,kurz,200,Maibach,8.42973518618718,67.6742705483263,1.91602301904242,8.33313891342405,6.84463944171855,1.75955941419967,66.8416365374382,106.995320592395,114.766742318416,61.2647867249088,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,596,2000,kurz,200,Maibach,9.14518459602976,92.2247336278372,1.67648388281848,8.42973518618718,8.90621314087241,0.59447651050285,67.6742705483263,96.0931289006451,56.2323161588258,93.8176599282735,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,65,2001,kurz,200,Maibach,7.31653706820315,80.6105128923704,1.37457540800378,9.14518459602976,9.63317879595924,1.38658329652124,92.2247336278372,80.0871858808917,63.2938718741005,87.5837534730449,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,348,2002,kurz,200,Maibach,8.07495049758539,64.8057681384407,1.66474840532734,7.31653706820315,8.46128116947464,-0.519670555005591,80.6105128923704,76.8207219482825,98.992301344207,86.3214518029925,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,77,2003,kurz,200,Maibach,8.42974363482288,48.2155955795843,1.67344099867187,8.07495049758539,7.89982974567616,0.931814324869194,64.8057681384407,168.073107508687,112.873509952508,70.8940474031199,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,813,2004,kurz,200,Maibach,7.30621314087241,83.157966728271,1.90225787455343,8.42974363482288,8.13702111910168,-1.16820984071625,48.2155955795843,64.5583244236391,46.0210004319785,59.6369039049688,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,336,2005,kurz,200,Maibach,7.59641030148955,58.7388579570816,1.4968315862594,7.30621314087241,8.68662317905643,-0.110169412468685,83.157966728271,84.6601936842887,97.7584898336011,83.0986442518484,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,1251,2006,kurz,200,Maibach,6.6679578999573,88.5645493253148,1.0856157440608,7.59641030148955,9.43836987324198,-0.767014795830822,58.7388579570816,129.073189884556,59.4225742645135,122.929555293405,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,358,2007,kurz,200,Maibach,10.0848116634251,68.9796715999891,2.3475640344343,6.6679578999573,11.4848116634251,-0.616537090715188,88.5645493253148,95.3006899618893,70.682710357522,69.3176121793461,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,970,2008,kurz,200,Maibach,7.81949375089874,87.9515445398448,1.47121822279003,10.0848116634251,7.08301586474354,2.51336108148179,68.9796715999891,117.569484890208,110.260154444799,90.4761886191403,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,1230,2009,kurz,200,Maibach,9.33136728032792,90.93857908057,1.7750903514514,7.81949375089874,8.22212531220601,2.16871508998023,87.9515445398448,87.2434259913497,71.0614332908813,76.1298290172166,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,112,2010,kurz,200,Maibach,6.82658336505126,69.3561007505067,1.95353303808171,9.33136728032792,9.31170327510534,-1.47445524360738,90.93857908057,104.014674790734,80.5879060966657,85.5641392021051,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,1061,2011,kurz,288,Maibach,9.2998454626259,50.6422857186004,2.02507111230543,6.82658336505126,7.36010456851088,-4.03426730495108,69.3561007505067,154.401187520418,102.407035656642,88.5363776106118,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,955,2012,kurz,288,Maibach,9.21974447667804,46.2001008926077,2.20464831163146,9.2998454626259,9.47861613835514,0.430002809237875,50.6422857186004,138.669374738551,48.7013227347262,78.3807016109795,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,1189,2013,kurz,288,Maibach,5.562135376022,87.1653696518597,0.813635232184415,9.21974447667804,8.60845598409526,-1.42159589735659,46.2001008926077,100.240783268833,61.9129727558235,124.554116985434,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,149,2014,kurz,288,Maibach,9.42856703385912,72.9534314489853,3.98421482890655,5.562135376022,8.55147833009178,-0.126786974639326,87.1653696518597,131.291480065685,65.9943663172522,89.7851674211041,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,1423,2015,kurz,288,Maibach,7.88643530893015,58.5417760856906,2.02715682268925,9.42856703385912,10.4732130253607,2.03361012355077,72.9534314489853,80.4128826175455,71.6714603687827,42.4441580066514,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,160,2016,kurz,288,Maibach,7.6864111433447,63.796944829736,1.49773137743272,7.88643530893015,8.978369941772,2.52441456523502,58.5417760856906,98.6719287363482,86.8768652706062,48.0473385533291,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,426,2017,kurz,288,Maibach,8.71634919807687,56.1326233924559,2.05695903930952,7.6864111433447,8.97158937985563,1.3416413298375,63.796944829736,89.9797326552118,91.5398001495811,84.0650067062272,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,490,2018,kurz,288,Maibach,9.58019990132499,58.3119781201251,1.24166242975962,8.71634919807687,8.98983058753132,0.156521419783429,56.1326233924559,119.210498443549,92.006962544403,77.8997326968376,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,167,2019,kurz,220,Maibach,8.25487360869294,66.6228994479722,3.57128008404094,9.58019990132499,9.95491349122813,0.637809001981026,58.3119781201251,54.4986259147093,37.1318505097349,76.4324116356843,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,138,2020,mittel,203,Maibach,8.00492271318897,49.321853161627,2.31104178744761,8.25487360869294,9.7652614849222,1.88643530893015,66.6228994479722,47.7688364942956,67.9205473250263,95.7092266044143,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,327,2021,mittel,203,Maibach,6.05612425306331,76.6641593601036,1.75693601097238,8.00492271318897,9.95147833009178,3.20187627013703,49.321853161627,84.8796748408119,68.593136161642,65.8478627780568,367474.921828604,5628120.74771231,50.7896682511513,13.1197807976256
Phantomkroete,Pseudoamphicus paradoxus,Papa,70,2005,lang,100,Folie,8.43046489684394,45.7851449932414,1.62330458778889,8.72913916605003,9.72846418094644,0.862396172202353,63.7557977127924,68.1192202384743,71.6458397082661,61.5296293163485,390320.884906454,5662792.83954057,51.1061171398783,13.4333251259017
Phantomkroete,Pseudoamphicus paradoxus,Papa,281,2006,lang,100,Folie,7.79399687758749,57.0485283335933,1.34292109530052,8.43046489684394,9.66991698759848,0.562251324756606,45.7851449932414,88.1724258172249,36.5961301779269,75.7005568252456,390320.884906454,5662792.83954057,51.1061171398783,13.4333251259017
Phantomkroete,Pseudoamphicus paradoxus,Papa,297,2007,lang,100,Folie,10.4775795805554,62.4864904632081,2.43771503914849,7.79399687758749,11.745770999016,0.011121796810489,57.0485283335933,65.0345240164961,45.6407355270481,39.252781449324,390320.884906454,5662792.83954057,51.1061171398783,13.4333251259017
Phantomkroete,Pseudoamphicus paradoxus,Papa,141,2008,lang,100,Folie,8.83273126964107,61.1673112911647,1.81428678318972,10.4775795805554,8.03273126964107,3.74100900284519,62.4864904632081,82.0253364935005,70.6639255320406,57.8248970476719,390320.884906454,5662792.83954057,51.1061171398783,13.4333251259017
Phantomkroete,Pseudoamphicus paradoxus,Papa,21,2009,lang,100,Folie,10.2869324548018,59.3813114545256,2.22745150347028,8.83273126964107,9.19795564434632,3.49382467002233,61.1673112911647,87.9878534364135,59.1538063138235,53.5303118144083,390320.884906454,5662792.83954057,51.1061171398783,13.4333251259017
Phantomkroete,Pseudoamphicus paradoxus,Papa,35,2010,lang,100,Folie,7.71029771597478,63.1614203716202,2.25657783349358,10.2869324548018,10.196050808833,-0.689087086111267,59.3813114545256,70.6700131000865,66.3857311622824,60.5526778213194,390320.884906454,5662792.83954057,51.1061171398783,13.4333251259017
Phantomkroete,Pseudoamphicus paradoxus,Papa,67,2011,lang,100,Folie,9.62484637321074,29.759945208053,2.01761222119086,7.71029771597478,8.18773160656774,-3.04556505140899,63.1614203716202,111.116083087604,95.9559062808615,64.6062099686366,390320.884906454,5662792.83954057,51.1061171398783,13.4333251259017
Phantomkroete,Pseudoamphicus paradoxus,Papa,171,2012,lang,100,Folie,10.2308264341277,29.8207370323431,2.50081196514848,9.62484637321074,9.59354741791974,1.61902323323219,29.759945208053,132.54210045175,46.7126180667059,51.1512571448014,390320.884906454,5662792.83954057,51.1061171398783,13.4333251259017
Phantomkroete,Pseudoamphicus paradoxus,Papa,630,2013,lang,100,Folie,6.77526180964699,73.9820082340912,0.943039793021395,10.2308264341277,9.24424624722207,-0.0163078027868774,29.8207370323431,78.9688183976281,58.6705406170281,70.8034346138849,390320.884906454,5662792.83954057,51.1061171398783,13.4333251259017
Phantomkroete,Pseudoamphicus paradoxus,Papa,663,2014,lang,100,Folie,10.0235597488231,62.2462097020077,3.41024823149719,6.77526180964699,9.53128897767965,0.820246234931968,73.9820082340912,91.1947968302823,51.0115648973155,60.5990360732812,390320.884906454,5662792.83954057,51.1061171398783,13.4333251259017
Phantomkroete,Pseudoamphicus paradoxus,Papa,47,2015,lang,100,Folie,8.77886360451942,42.292170466022,2.31309244745725,10.0235597488231,11.0138898195658,2.8759655687802,62.2462097020077,85.6061718529117,51.3910179339305,40.1038245431743,390320.884906454,5662792.83954057,51.1061171398783,13.4333251259017
Phantomkroete,Pseudoamphicus paradoxus,Papa,232,2016,lang,100,Folie,8.63273126964108,51.2397510551208,1.78407082408466,8.77886360451942,9.61369805879753,3.55383984929833,42.292170466022,76.507282870242,74.2248312620923,34.2622971769693,390320.884906454,5662792.83954057,51.1061171398783,13.4333251259017
Phantomkroete,Pseudoamphicus paradoxus,Papa,42,2017,lang,100,Folie,9.63273126964108,42.6898157583528,2.43595512273135,8.63273126964108,9.68984532500286,2.11029771597478,51.2397510551208,71.5724166765945,64.308798126052,59.2215651068018,390320.884906454,5662792.83954057,51.1061171398783,13.4333251259017
Phantomkroete,Pseudoamphicus paradoxus,Papa,2607,1998,kurz,500,Folie,7.81985914402118,55.5467053711237,1.70405116664672,6.70100779169417,6.48415156136489,-0.423968066266262,56.4798962281921,83.6220071372413,36.9330701346457,59.3237959104772,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,2483,1999,kurz,500,Folie,7.85390732348039,56.4554863395048,1.68291188515155,7.81985914402118,6.47138601161588,0.496146081936002,55.5467053711237,101.436629827529,109.903185007327,42.9355099427039,308650.47495996,5576931.76706809,50.3134,12.31233
